"LYCKSELE.database","LYCKSELE.weather.DATE","LYCKSELE.weather.STN...","LYCKSELE.weather.WBAN","LYCKSELE.weather.YEAR","LYCKSELE.weather.MONTH","LYCKSELE.weather.DAY","LYCKSELE.weather.TEMP","LYCKSELE.weather.Count1","LYCKSELE.weather.DEWP","LYCKSELE.weather.Count2","LYCKSELE.weather.SLP","LYCKSELE.weather.Count3","LYCKSELE.weather.STP","LYCKSELE.weather.Count4","LYCKSELE.weather.VISIB","LYCKSELE.weather.Count5","LYCKSELE.weather.WDSP","LYCKSELE.weather.Count6","LYCKSELE.weather.MXSPD","LYCKSELE.weather.GUST","LYCKSELE.weather.MAX","LYCKSELE.weather.MaxFlag","LYCKSELE.weather.MIN","LYCKSELE.weather.MinFlag","LYCKSELE.weather.PRCP","LYCKSELE.weather.PrcpFlag","LYCKSELE.weather.SNDP","LYCKSELE.weather.FRSHTT","LYCKSELE.weather.Year","LYCKSELE.weather.Month","LYCKSELE.weather.Day"
"GSOD",2010-06-21 12:00:00,"22610","99999","2010","6","21",9.83333333333334,24,36.8,24,1014.3,24,988.9,24,27.5,24,5.4,24,7.8,NA,14.7777777777778," ",4.38888888888889," ",2.794,"G",NA,10000,2010,6,21
"GSOD",2010-06-22 12:00:00,"22610","99999","2010","6","22",10.6666666666667,24,35.8,24,1015.4,24,990,24,28,24,5,24,11.7,NA,16.6111111111111," ",2.27777777777778," ",1.27,"G",NA,10000,2010,6,22
"GSOD",2010-06-23 12:00:00,"22610","99999","2010","6","23",12.3333333333333,23,37.5,23,1017.3,23,992.1,23,27.6,23,5.4,23,13.6,NA,18.2777777777778," ",4.27777777777778," ",0,"G",NA,0,2010,6,23
"GSOD",2010-06-24 12:00:00,"22610","99999","2010","6","24",15.4444444444444,24,44,24,1014.2,24,989.4,24,28,24,4.9,24,7.8,NA,23.8888888888889," ",3.11111111111111," ",0,"G",NA,0,2010,6,24
"GSOD",2010-06-25 12:00:00,"22610","99999","2010","6","25",17.2222222222222,24,44.4,24,1007.7,24,983.1,24,27.8,24,7.8,24,13.6,NA,23.6111111111111," ",10.2777777777778," ",0,"G",NA,10000,2010,6,25
"GSOD",2010-06-26 12:00:00,"22610","99999","2010","6","26",11.6666666666667,24,42.8,24,1006.4,24,981.4,24,26.6,24,7.4,24,13.6,NA,18.7777777777778," ",6.27777777777778,"*",0,"G",NA,10000,2010,6,26
"GSOD",2010-06-27 12:00:00,"22610","99999","2010","6","27",11.2777777777778,24,33.6,24,1015.1,24,989.8,24,29,24,8.8,24,15.5,NA,16.3888888888889," ",5.27777777777778," ",0,"G",NA,0,2010,6,27
"GSOD",2010-06-28 12:00:00,"22610","99999","2010","6","28",13.1111111111111,24,37.4,24,1017.5,24,992.3,24,28.4,24,5.3,24,9.7,NA,20.5," ",4.88888888888889," ",0,"G",NA,0,2010,6,28
"GSOD",2010-06-29 12:00:00,"22610","99999","2010","6","29",16.9444444444444,24,50.3,24,1014.3,24,989.5,24,21.9,24,4.7,24,9.7,NA,25," ",6.5," ",0,"G",NA,10000,2010,6,29
"GSOD",2010-06-30 12:00:00,"22610","99999","2010","6","30",15.5,24,56.7,24,1009.1,24,984.4,24,12.2,24,3,24,7.8,NA,21.1111111111111," ",11.3888888888889," ",5.08,"G",NA,110000,2010,6,30
"GSOD",2010-07-01 12:00:00,"22610","99999","2010","7","1",14.6111111111111,24,54.2,24,1008.2,24,983.4,24,18.1,24,6.1,24,11.7,NA,19.2222222222222," ",8.22222222222222,"*",10.668,"G",NA,10000,2010,7,1
"GSOD",2010-07-02 12:00:00,"22610","99999","2010","7","2",17.1666666666667,24,47.5,24,1015,24,990.3,24,24.8,24,3.7,24,7.8,NA,23.7777777777778," ",6.5," ",0,"G",NA,1e+05,2010,7,2
"GSOD",2010-07-03 12:00:00,"22610","99999","2010","7","3",20.1111111111111,24,54,24,1013.5,24,989.1,24,25.3,24,5.3,24,9.7,NA,27.2222222222222," ",12.7777777777778," ",0,"G",NA,0,2010,7,3
"GSOD",2010-07-04 12:00:00,"22610","99999","2010","7","4",19.4444444444444,24,59.6,24,1012.2,24,987.8,24,20.8,24,4,24,7.8,NA,25," ",13.3888888888889," ",0,"G",NA,10000,2010,7,4
"GSOD",2010-07-05 12:00:00,"22610","99999","2010","7","5",20,24,54.9,24,1007.1,24,982.8,24,22,24,7.5,24,13.6,NA,25.8888888888889," ",11.3888888888889,"*",1.016,"G",NA,0,2010,7,5
"GSOD",2010-07-06 12:00:00,"22610","99999","2010","7","6",18,24,47.2,24,1010.6,24,986.1,24,27.7,24,5.7,24,11.7,NA,23.2222222222222," ",11.2222222222222," ",0,"G",NA,10000,2010,7,6
"GSOD",2010-07-07 12:00:00,"22610","99999","2010","7","7",15.2222222222222,24,46.8,24,1013.6,24,988.7,24,27.2,24,4.3,24,7.8,NA,21.2777777777778," ",10.8888888888889,"*",0.508,"G",NA,10000,2010,7,7
"GSOD",2010-07-08 12:00:00,"22610","99999","2010","7","8",18.0555555555556,24,53.5,24,1012.3,24,987.8,24,28,24,7.4,24,13.6,NA,23.6111111111111," ",10.7777777777778," ",0,"G",NA,10000,2010,7,8
"GSOD",2010-07-09 12:00:00,"22610","99999","2010","7","9",17.3888888888889,24,54.2,24,1012.2,24,987.6,24,23,24,3.2,24,7.8,NA,22.6111111111111," ",10.6111111111111,"*",0.762,"G",NA,10000,2010,7,9
"GSOD",2010-07-10 12:00:00,"22610","99999","2010","7","10",16.2222222222222,24,51.1,24,1014,24,989.2,24,26.4,24,4,24,7.8,NA,23.7222222222222," ",7," ",0,"G",NA,10000,2010,7,10
"GSOD",2010-07-11 12:00:00,"22610","99999","2010","7","11",16.7777777777778,24,47.5,24,1018.7,24,993.8,24,25.9,24,5.1,24,9.7,NA,24.5," ",7.11111111111111," ",0.254,"G",NA,10000,2010,7,11
"GSOD",2010-07-12 12:00:00,"22610","99999","2010","7","12",20.5555555555556,24,52.9,24,1011.3,24,986.9,24,25.2,24,5.3,24,11.7,NA,27.7777777777778," ",12.6111111111111," ",1.016,"G",NA,0,2010,7,12
"GSOD",2010-07-13 12:00:00,"22610","99999","2010","7","13",16.8888888888889,24,54.8,24,1012.2,24,987.6,24,23.8,24,5.3,24,9.7,NA,25.7777777777778," ",9.38888888888889," ",0,"G",NA,10000,2010,7,13
"GSOD",2010-07-14 12:00:00,"22610","99999","2010","7","14",18.8888888888889,24,55.9,24,1007.3,24,982.9,24,20.9,24,6.7,24,11.7,NA,24.5," ",13,"*",1.016,"G",NA,10000,2010,7,14
"GSOD",2010-07-15 12:00:00,"22610","99999","2010","7","15",15.5555555555556,23,45.9,23,1016.3,23,991.4,23,27.3,23,5.5,23,9.7,NA,21.3888888888889," ",7.5," ",0,"G",NA,0,2010,7,15
"GSOD",2010-07-16 12:00:00,"22610","99999","2010","7","16",15.2222222222222,24,54.4,24,1015.6,24,990.7,24,26.7,24,2.8,24,5.8,NA,23," ",5.38888888888889," ",0,"G",NA,10000,2010,7,16
"GSOD",2010-07-17 12:00:00,"22610","99999","2010","7","17",20.8333333333333,24,56.1,24,1016.4,24,992,24,21,24,6.7,24,9.7,NA,26.7222222222222," ",12," ",0,"G",NA,1e+05,2010,7,17
"GSOD",2010-07-18 12:00:00,"22610","99999","2010","7","18",16.7222222222222,24,55.7,24,1012,24,987.4,24,19.1,24,8.5,24,13.6,NA,24.1111111111111," ",8,"*",4.826,"G",NA,10000,2010,7,18
"GSOD",2010-07-19 12:00:00,"22610","99999","2010","7","19",15.1111111111111,24,47,24,1013.5,24,988.7,24,27,24,3.6,24,9.7,NA,22," ",6.77777777777778," ",0.254,"G",NA,10000,2010,7,19
"GSOD",2010-07-20 12:00:00,"22610","99999","2010","7","20",17.0555555555556,22,49.5,22,1011.2,22,986.5,22,26.9,22,4.4,22,7.8,NA,21.1111111111111," ",11.7222222222222," ",0.762,"G",NA,10000,2010,7,20
"GSOD",2010-07-21 12:00:00,"22610","99999","2010","7","21",16.8333333333333,24,56.6,24,1007.3,24,982.7,24,24.8,24,3.2,24,5.8,NA,21.7222222222222," ",11.8888888888889," ",0,"G",NA,10000,2010,7,21
"GSOD",2010-07-22 12:00:00,"22610","99999","2010","7","22",17.9444444444444,24,56.6,24,1000.3,24,976,24,22.5,24,8.7,24,13.6,NA,24.6111111111111," ",9.72222222222222,"*",2.032,"G",NA,10000,2010,7,22
"GSOD",2010-07-23 12:00:00,"22610","99999","2010","7","23",11.2222222222222,24,34.5,24,1017.8,24,992.5,24,27.1,24,8,24,15.5,NA,16.7777777777778," ",2.22222222222222,"*",7.112,"G",NA,0,2010,7,23
"GSOD",2010-07-24 12:00:00,"22610","99999","2010","7","24",12.5,24,37.9,24,1021.1,24,995.8,24,27.1,24,2.8,24,7.8,NA,19.8888888888889," ",-0.388888888888889," ",0,"G",NA,1e+05,2010,7,24
"GSOD",2010-07-25 12:00:00,"22610","99999","2010","7","25",10.1111111111111,24,47.8,24,1018.2,24,992.7,24,18.9,24,4.5,24,7.8,NA,17.6111111111111," ",7.61111111111111," ",12.954,"E",NA,10000,2010,7,25
"GSOD",2010-07-26 12:00:00,"22610","99999","2010","7","26",13.6666666666667,24,55.5,24,1014.7,24,989.7,24,14.5,24,4,24,5.8,NA,16.7777777777778," ",10," ",0.508,"F",NA,10000,2010,7,26
"GSOD",2010-07-27 12:00:00,"22610","99999","2010","7","27",17.1111111111111,23,62.2,23,1009.9,23,985.3,23,5.5,23,1.4,23,3.9,NA,21.5," ",13.8888888888889,"*",0,"G",NA,110000,2010,7,27
"GSOD",2010-07-28 12:00:00,"22610","99999","2010","7","28",16.7222222222222,24,51.9,24,1011.9,24,987.1,24,24.1,24,2.3,24,5.8,NA,22.7222222222222," ",11.2777777777778," ",8.89,"G",NA,1e+05,2010,7,28
"GSOD",2010-07-29 12:00:00,"22610","99999","2010","7","29",18,24,60.3,24,1008.4,24,983.9,24,21.9,24,5.4,24,9.7,NA,21.3888888888889," ",12.7222222222222," ",2.032,"G",NA,10000,2010,7,29
"GSOD",2010-07-30 12:00:00,"22610","99999","2010","7","30",18.3888888888889,24,60.8,24,1003.6,24,979.2,24,17.5,24,7.7,24,13.6,NA,22.6111111111111," ",16.1111111111111,"*",7.874,"G",NA,10000,2010,7,30
"GSOD",2010-07-31 12:00:00,"22610","99999","2010","7","31",15.7222222222222,24,54.9,24,1004,24,979.4,24,22.5,24,5.9,24,11.7,NA,19.6111111111111," ",7.88888888888889,"*",0.508,"G",NA,10000,2010,7,31
"GSOD",2010-08-01 12:00:00,"22610","99999","2010","8","1",16.1111111111111,24,55,24,1008.1,24,983.4,24,20.9,24,5.5,24,7.8,NA,24.1111111111111," ",6.22222222222222," ",0.254,"G",NA,10000,2010,8,1
"GSOD",2010-08-02 12:00:00,"22610","99999","2010","8","2",16.0555555555556,24,56.1,24,1009,24,984.3,24,20.6,24,3.3,24,7.8,NA,21.3888888888889," ",12,"*",0,"G",NA,10000,2010,8,2
"GSOD",2010-08-03 12:00:00,"22610","99999","2010","8","3",15.7222222222222,24,49,24,1009.3,24,984.6,24,27.8,24,2.8,24,5.8,NA,21.2777777777778," ",8.22222222222222,"*",1.016,"G",NA,0,2010,8,3
"GSOD",2010-08-04 12:00:00,"22610","99999","2010","8","4",12.8333333333333,24,52.9,24,1004.9,24,980,24,15.4,24,4.7,24,11.7,NA,18.6111111111111," ",6," ",0,"G",NA,110000,2010,8,4
"GSOD",2010-08-05 12:00:00,"22610","99999","2010","8","5",17.7777777777778,24,53.9,24,1008.6,24,984.1,24,25.1,24,5,24,9.7,NA,24.1111111111111," ",12.2777777777778," ",17.526,"G",NA,10000,2010,8,5
"GSOD",2010-08-06 12:00:00,"22610","99999","2010","8","6",16.2777777777778,23,53.3,23,1018.3,23,993.4,23,19.3,23,5.9,23,9.7,NA,23.7777777777778," ",7.77777777777778," ",0,"G",NA,1e+05,2010,8,6
"GSOD",2010-08-07 12:00:00,"22610","99999","2010","8","7",17.5,24,54.7,24,1019.2,24,994.4,24,21.4,24,2.8,24,7.8,NA,24.6111111111111," ",10.7222222222222," ",0,"G",NA,0,2010,8,7
"GSOD",2010-08-08 12:00:00,"22610","99999","2010","8","8",14.7222222222222,24,58.2,24,1014.7,24,989.8,24,5.4,24,4,24,7.8,NA,20," ",12.2777777777778," ",37.084,"E",NA,10000,2010,8,8
"GSOD",2010-08-09 12:00:00,"22610","99999","2010","8","9",16.1111111111111,24,58.6,24,1010.1,24,985.4,24,15,24,5,24,7.8,NA,18.5," ",14.2777777777778," ",14.986,"F",NA,10000,2010,8,9
"GSOD",2010-08-10 12:00:00,"22610","99999","2010","8","10",15.1666666666667,24,55.2,24,1010.7,24,985.9,24,22.2,24,3,24,5.8,NA,19," ",10.5,"*",0,"F",NA,10000,2010,8,10
"GSOD",2010-08-11 12:00:00,"22610","99999","2010","8","11",15.4444444444444,24,55.9,24,1012.3,24,987.5,24,19.8,24,3,24,5.8,NA,20.3888888888889," ",8.77777777777778," ",0,"G",NA,1e+05,2010,8,11
"GSOD",2010-08-12 12:00:00,"22610","99999","2010","8","12",17.0555555555556,24,57.3,24,1019.1,24,994.2,24,14.9,24,3.3,24,7.8,NA,22.3888888888889," ",11.1111111111111," ",0,"G",NA,110000,2010,8,12
"GSOD",2010-08-13 12:00:00,"22610","99999","2010","8","13",18.3888888888889,22,57.5,22,1022.7,22,997.9,22,12.5,22,3.3,22,5.8,NA,25.5," ",12.1111111111111," ",0,"G",NA,1e+05,2010,8,13
"GSOD",2010-08-14 12:00:00,"22610","99999","2010","8","14",19,24,58.1,24,1017.5,24,992.8,24,19.5,24,4.9,24,9.7,NA,25.5," ",10.7777777777778," ",0,"G",NA,1e+05,2010,8,14
"GSOD",2010-08-15 12:00:00,"22610","99999","2010","8","15",13.6111111111111,24,41.5,24,1021.4,24,996.2,24,27.3,24,8.1,24,13.6,NA,20.3888888888889," ",4.22222222222222,"*",0,"G",NA,0,2010,8,15
"GSOD",2010-08-16 12:00:00,"22610","99999","2010","8","16",9.61111111111111,24,37.3,24,1025.1,24,999.4,24,27.6,24,3.6,24,7.8,NA,16.8888888888889," ",-0.88888888888889," ",0,"G",NA,0,2010,8,16
"GSOD",2010-08-17 12:00:00,"22610","99999","2010","8","17",11.5,24,39.1,24,1014.9,24,989.6,24,22.3,24,2.2,24,5.8,NA,21.3888888888889," ",0.388888888888891," ",0,"G",NA,1e+05,2010,8,17
"GSOD",2010-08-18 12:00:00,"22610","99999","2010","8","18",9.66666666666667,24,40,24,1012.2,24,986.8,24,22.7,24,4.1,24,11.7,NA,17," ",0.777777777777777,"*",0,"G",NA,1e+05,2010,8,18
"GSOD",2010-08-19 12:00:00,"22610","99999","2010","8","19",8.83333333333333,24,38.4,24,1011.3,24,985.9,24,20.6,24,3.6,24,7.8,NA,15.7222222222222," ",0.111111111111113," ",0,"G",NA,1e+05,2010,8,19
"GSOD",2010-08-20 12:00:00,"22610","99999","2010","8","20",10.5,24,42.7,24,1013,24,987.8,24,20.7,24,3.4,24,5.8,NA,17.3888888888889," ",0.222222222222221," ",0,"G",NA,1e+05,2010,8,20
"GSOD",2010-08-21 12:00:00,"22610","99999","2010","8","21",14,24,52.8,24,1006.7,24,981.9,24,26.7,24,5.6,24,9.7,NA,20," ",11.2777777777778," ",0,"E",NA,10000,2010,8,21
"GSOD",2010-08-22 12:00:00,"22610","99999","2010","8","22",12.0555555555556,24,53.1,24,999.2,24,974.4,24,8.8,24,3.2,24,5.8,NA,14.6111111111111," ",11.2222222222222," ",0.762,"G",NA,10000,2010,8,22
"GSOD",2010-08-23 12:00:00,"22610","99999","2010","8","23",11.3333333333333,24,50.4,24,999.9,24,975,24,15.7,24,4,24,7.8,NA,15," ",8.61111111111111,"*",10.668,"G",NA,10000,2010,8,23
"GSOD",2010-08-24 12:00:00,"22610","99999","2010","8","24",9.11111111111111,24,43.3,24,1001.4,24,976.2,24,25.3,24,4.9,24,7.8,NA,11.1111111111111," ",6.72222222222222," ",4.826,"G",NA,10000,2010,8,24
"GSOD",2010-08-25 12:00:00,"22610","99999","2010","8","25",6.66666666666667,24,42.3,24,999.8,24,974.5,24,10.3,24,8.6,24,11.7,NA,8.88888888888889," ",6.11111111111111,"*",0.508,"G",NA,10000,2010,8,25
"GSOD",2010-08-26 12:00:00,"22610","99999","2010","8","26",7.05555555555556,24,39.6,24,1005.9,24,980.5,24,26.1,24,5.3,24,9.7,NA,10.5," ",4.72222222222222,"*",7.112,"G",NA,10000,2010,8,26
"GSOD",2010-08-27 12:00:00,"22610","99999","2010","8","27",7.27777777777778,24,39.7,24,1009.7,24,984.2,24,26.9,24,3.2,24,7.8,NA,9.72222222222222," ",4.5," ",0,"G",NA,10000,2010,8,27
"GSOD",2010-08-28 12:00:00,"22610","99999","2010","8","28",7.77777777777778,24,37.8,24,1010.5,24,985,24,22.1,23,2.8,24,5.8,NA,12.7777777777778," ",1.38888888888889,"*",0,"G",NA,0,2010,8,28
"GSOD",2010-08-29 12:00:00,"22610","99999","2010","8","29",6.61111111111111,24,41.3,24,1013.4,24,987.7,24,17.7,24,3.8,24,7.8,NA,9.27777777777778," ",0.277777777777778," ",0,"G",NA,10000,2010,8,29
"GSOD",2010-08-30 12:00:00,"22610","99999","2010","8","30",8.55555555555556,24,42.7,24,1016.1,24,990.5,24,20.1,24,2.5,24,7.8,NA,13.2222222222222," ",3.72222222222222,"*",0.254,"G",NA,110000,2010,8,30
"GSOD",2010-08-31 12:00:00,"22610","99999","2010","8","31",7.22222222222222,24,41.8,24,1010.9,24,985.3,24,23.6,24,2.8,24,5.8,NA,11.5," ",0.999999999999998,"*",0.254,"G",NA,10000,2010,8,31
"GSOD",2010-09-01 12:00:00,"22610","99999","2010","9","1",6.55555555555555,24,35.1,24,1012.9,24,987.2,24,28,24,5,24,11.7,NA,13.7222222222222," ",-1.22222222222222," ",1.524,"G",NA,0,2010,9,1
"GSOD",2010-09-02 12:00:00,"22610","99999","2010","9","2",6,24,35.2,24,1019.8,24,993.9,24,28.9,24,3.8,24,9.7,NA,13.5," ",-2.22222222222222," ",0,"G",NA,0,2010,9,2
"GSOD",2010-09-03 12:00:00,"22610","99999","2010","9","3",4.88888888888889,24,31.7,24,1019.6,24,993.6,24,27.4,24,5.3,24,13.6,NA,12.6111111111111," ",-2.5," ",0,"G",NA,0,2010,9,3
"GSOD",2010-09-04 12:00:00,"22610","99999","2010","9","4",8.22222222222222,24,37.9,24,1020.3,24,994.7,24,29.5,24,5.7,24,11.7,NA,16.2222222222222," ",-3.72222222222222," ",0,"G",NA,0,2010,9,4
"GSOD",2010-09-05 12:00:00,"22610","99999","2010","9","5",11.7777777777778,24,46.3,24,1024.6,24,999.1,24,27.7,24,5.5,24,9.7,NA,16.7222222222222," ",5.38888888888889,"*",0,"G",NA,10000,2010,9,5
"GSOD",2010-09-06 12:00:00,"22610","99999","2010","9","6",9.38888888888889,24,42.5,24,1027.8,24,1002,24,17.1,24,1.7,24,5.8,NA,19," ",0.88888888888889," ",0,"G",NA,1e+05,2010,9,6
"GSOD",2010-09-07 12:00:00,"22610","99999","2010","9","7",10.6666666666667,21,43.8,21,1025.2,21,999.6,21,13.8,21,1.6,21,5.8,NA,21.7777777777778," ",0.722222222222221," ",0,"G",NA,1e+05,2010,9,7
"GSOD",2010-09-08 12:00:00,"22610","99999","2010","9","8",10.6666666666667,24,44.7,24,1025.9,24,1000.3,24,16.6,24,1.8,24,5.8,NA,20," ",3.22222222222222," ",0,"G",NA,1e+05,2010,9,8
"GSOD",2010-09-09 12:00:00,"22610","99999","2010","9","9",11.4444444444444,24,45.7,24,1026.9,24,1001.4,24,20.3,24,2.9,24,5.8,NA,18.8888888888889," ",2.88888888888889," ",0,"G",NA,1e+05,2010,9,9
"GSOD",2010-09-10 12:00:00,"22610","99999","2010","9","10",10.3888888888889,24,44.9,24,1023.9,24,998.4,24,17.2,24,3.3,24,7.8,NA,17.2222222222222," ",5.22222222222222,"*",0,"G",NA,1e+05,2010,9,10
"GSOD",2010-09-11 12:00:00,"22610","99999","2010","9","11",9.94444444444444,23,46,23,1018.4,23,992.9,23,16,23,4.1,23,9.7,NA,14.5," ",5.11111111111111," ",0,"G",NA,0,2010,9,11
"GSOD",2010-09-12 12:00:00,"22610","99999","2010","9","12",10.3888888888889,24,50.5,24,1011.7,24,986.4,24,8.6,24,5.2,24,9.7,NA,13.3888888888889," ",5.77777777777778," ",0.254,"G",NA,110000,2010,9,12
"GSOD",2010-09-13 12:00:00,"22610","99999","2010","9","13",9.83333333333334,24,45.5,24,1012,24,986.7,24,17.2,24,1.7,24,5.8,NA,17.2222222222222," ",2.5," ",4.064,"G",NA,1e+05,2010,9,13
"GSOD",2010-09-14 12:00:00,"22610","99999","2010","9","14",10.1666666666667,24,47.5,24,1001.2,24,976.2,24,18,24,8.5,24,13.6,NA,15.2777777777778," ",3.72222222222222," ",0,"G",NA,10000,2010,9,14
"GSOD",2010-09-15 12:00:00,"22610","99999","2010","9","15",10.6666666666667,24,50.5,24,989,24,964.3,24,16.7,24,7.8,24,13.6,NA,13.6111111111111," ",8,"*",1.524,"G",NA,10000,2010,9,15
"GSOD",2010-09-16 12:00:00,"22610","99999","2010","9","16",8.94444444444444,24,46.6,24,992.4,24,967.4,24,17.4,24,8.4,24,11.7,NA,11.7222222222222," ",5.27777777777778," ",7.62,"G",NA,10000,2010,9,16
"GSOD",2010-09-17 12:00:00,"22610","99999","2010","9","17",10,24,48.3,24,994.5,24,969.6,24,21.7,24,5.5,24,7.8,NA,13," ",7.77777777777778,"*",9.398,"G",NA,10000,2010,9,17
"GSOD",2010-09-18 12:00:00,"22610","99999","2010","9","18",9.22222222222222,24,47.2,24,996.6,24,971.6,24,16.4,24,1.8,24,3.9,NA,12.7777777777778," ",7.27777777777778," ",2.032,"G",NA,10000,2010,9,18
"GSOD",2010-09-19 12:00:00,"22610","99999","2010","9","19",7.44444444444444,24,43.1,24,998.7,24,973.5,24,19.7,24,2.4,24,5.8,NA,12.6111111111111," ",-0.777777777777777,"*",1.016,"G",NA,10000,2010,9,19
"GSOD",2010-09-20 12:00:00,"22610","99999","2010","9","20",5.55555555555556,24,37.5,24,1005.3,24,979.7,24,27.1,24,1.5,24,5.8,NA,13.8888888888889," ",-1.27777777777778," ",0,"G",NA,0,2010,9,20
"GSOD",2010-09-21 12:00:00,"22610","99999","2010","9","21",5.94444444444445,24,42.1,24,1010.7,24,985,24,16,24,3.1,24,7.8,NA,10.8888888888889," ",0," ",2.032,"E",NA,110000,2010,9,21
"GSOD",2010-09-22 12:00:00,"22610","99999","2010","9","22",7.27777777777778,24,40.2,24,1013.9,24,988.3,24,28.7,24,2.9,24,5.8,NA,13," ",1.22222222222222," ",0,"H",NA,10000,2010,9,22
"GSOD",2010-09-23 12:00:00,"22610","99999","2010","9","23",7.88888888888889,24,43.6,24,1004.2,24,978.8,24,27.2,24,4.9,24,11.7,NA,13.7777777777778," ",1.72222222222222,"*",1.778,"G",NA,10000,2010,9,23
"GSOD",2010-09-24 12:00:00,"22610","99999","2010","9","24",4.55555555555556,24,38.2,24,1007.2,24,981.5,24,24.1,24,2.8,24,5.8,NA,7.11111111111111," ",0.88888888888889," ",1.016,"G",NA,10000,2010,9,24
"GSOD",2010-09-25 12:00:00,"22610","99999","2010","9","25",5,24,35.5,24,1013.5,24,987.7,24,27.4,24,4.3,24,9.7,NA,10.3888888888889," ",-1.11111111111111,"*",4.826,"G",NA,10000,2010,9,25
"GSOD",2010-09-26 12:00:00,"22610","99999","2010","9","26",1.38888888888889,24,30.9,24,1024,24,997.7,24,27.1,24,1.3,24,3.9,NA,8.88888888888889," ",-3.5,"*",0,"G",NA,1e+05,2010,9,26
"GSOD",2010-09-27 12:00:00,"22610","99999","2010","9","27",0.833333333333333,24,29.8,24,1026.6,24,1000.2,24,18.8,24,1.8,24,5.8,NA,9.77777777777778," ",-4.61111111111111," ",0,"G",NA,1e+05,2010,9,27
"GSOD",2010-09-28 12:00:00,"22610","99999","2010","9","28",1.83333333333333,24,31.3,24,1025.2,24,998.9,24,21.4,24,1.9,24,5.8,NA,11.7222222222222," ",-4.5," ",0,"G",NA,1e+05,2010,9,28
"GSOD",2010-09-29 12:00:00,"22610","99999","2010","9","29",2.88888888888889,24,32.3,24,1023.9,24,997.7,24,21.2,24,1.1,24,3.9,NA,14.8888888888889," ",-3.77777777777778," ",0,"G",NA,1e+05,2010,9,29
"GSOD",2010-09-30 12:00:00,"22610","99999","2010","9","30",2.38888888888889,24,32,24,1023.4,24,997.2,24,24,24,0.9,24,1.9,NA,14.6111111111111," ",-3.72222222222222," ",0,"G",NA,1e+05,2010,9,30
"GSOD",2010-10-01 12:00:00,"22610","99999","2010","10","1",1.83333333333333,24,35.3,24,1025.1,24,998.8,24,7,24,2.4,24,5.8,NA,5,"*",-2.88888888888889," ",0,"G",NA,1e+05,2010,10,1
"GSOD",2010-10-02 12:00:00,"22610","99999","2010","10","2",7.11111111111111,24,39.3,24,1024.4,24,998.5,24,28.7,24,4.6,24,7.8,NA,11.1111111111111," ",4.38888888888889," ",0,"G",NA,0,2010,10,2
"GSOD",2010-10-03 12:00:00,"22610","99999","2010","10","3",8.27777777777778,24,39.7,24,1021.5,24,995.8,24,28.6,24,8.3,24,11.7,NA,11.5," ",4.38888888888889," ",0,"G",NA,0,2010,10,3
"GSOD",2010-10-04 12:00:00,"22610","99999","2010","10","4",9.83333333333334,24,41.9,24,1015.9,24,990.5,24,27.2,24,9.5,24,11.7,NA,11.3888888888889," ",8.38888888888889," ",0,"G",NA,0,2010,10,4
"GSOD",2010-10-05 12:00:00,"22610","99999","2010","10","5",9.66666666666667,24,43.2,24,1016.3,24,990.8,24,18.9,24,8.3,24,11.7,NA,12.7777777777778," ",8.22222222222222,"*",0.254,"G",NA,10000,2010,10,5
"GSOD",2010-10-06 12:00:00,"22610","99999","2010","10","6",8.16666666666667,24,41.7,24,1019.1,24,993.4,24,17.5,24,9.4,24,13.6,NA,9.61111111111111," ",6.5," ",0,"G",NA,0,2010,10,6
"GSOD",2010-10-07 12:00:00,"22610","99999","2010","10","7",7.55555555555556,24,42.7,24,1021.6,24,995.8,24,14.3,24,5.6,24,11.7,NA,13.2777777777778," ",0.111111111111113,"*",0.254,"G",NA,110000,2010,10,7
"GSOD",2010-10-08 12:00:00,"22610","99999","2010","10","8",3.88888888888889,24,36.5,24,1031.7,24,1005.3,24,12,24,1.7,24,3.9,NA,15.3888888888889," ",-1.5," ",0.254,"G",NA,1e+05,2010,10,8
"GSOD",2010-10-09 12:00:00,"22610","99999","2010","10","9",6.16666666666667,24,38.9,24,1024.1,24,998.2,24,24.2,24,2.8,24,5.8,NA,12.1111111111111," ",-1.11111111111111," ",0,"G",NA,10000,2010,10,9
"GSOD",2010-10-10 12:00:00,"22610","99999","2010","10","10",4.88888888888889,24,27.6,24,1016.2,24,990.3,24,30.3,24,13,24,19.4,NA,8.5," ",2.72222222222222,"*",0.508,"G",NA,10000,2010,10,10
"GSOD",2010-10-11 12:00:00,"22610","99999","2010","10","11",4.05555555555555,24,28.7,24,1010.9,24,985,24,30.2,24,9.3,24,23.3,NA,7.22222222222222," ",1.38888888888889," ",0,"G",NA,10000,2010,10,11
"GSOD",2010-10-12 12:00:00,"22610","99999","2010","10","12",2.55555555555556,24,24.5,24,1011.6,24,985.6,24,30.4,24,10.4,24,17.5,NA,6.88888888888889," ",-1," ",0,"G",NA,0,2010,10,12
"GSOD",2010-10-13 12:00:00,"22610","99999","2010","10","13",-0.111111111111111,24,27.9,24,1007.6,24,981.5,24,28.9,24,3.6,24,7.8,NA,4.38888888888889," ",-4.72222222222222," ",0,"G",NA,11000,2010,10,13
