"Month","Tmin","Tmax","CP"
12,-8,6,0.599934420349892
12,-8,7,0.584261224657604
12,-8,8,0.570935628357717
12,-8,9,0.627334810813341
12,-8,10,0.632657771726443
12,-8,11,0.612060817335695
12,-8,12,0.623602405746184
12,-8,13,0.606923978728862
12,-8,14,0.533617626255875
12,-8,15,0.581622675156126
12,-8,16,0.598204851927755
12,-8,17,0.540305785606103
12,-8,18,0.559034767512286
12,-8,19,0.558542076247936
12,-8,20,0.547504867720877
12,-8,21,0.531041003044479
12,-8,22,0.511981938159173
12,-8,23,0.46073476331003
12,-8,24,0.290801791895742
12,-8,25,0
12,-8,26,0
12,-8,27,0
12,-8,28,0
12,-8,29,0
12,-8,30,0
12,-7,-7,1.36175516794908e-06
12,-7,-6,3.24474006880969e-06
12,-7,-5,1.07216600300014e-05
12,-7,-4,4.35265590522195e-05
12,-7,-3,0.000194241250696741
12,-7,-2,0.000899087908433389
12,-7,-1,0.00419718398801602
12,-7,0,0.0192576894797362
12,-7,1,0.0818529409961414
12,-7,2,0.266445991559493
12,-7,3,0.51394269674593
12,-7,4,0.544963673797967
12,-7,5,0.577557531341326
12,-7,6,0.622124848039549
12,-7,7,0.601353553141038
12,-7,8,0.562492495402753
12,-7,9,0.639866188193996
12,-7,10,0.621809233276451
12,-7,11,0.628175096539971
12,-7,12,0.635969116328943
12,-7,13,0.539372529736094
12,-7,14,0.583846913330502
12,-7,15,0.657413869913029
12,-7,16,0.554025368200579
12,-7,17,0.577764564216984
12,-7,18,0.579750474907081
12,-7,19,0.57050587785538
12,-7,20,0.555169136783895
12,-7,21,0.536663043479471
12,-7,22,0.516689647952857
12,-7,23,0.350772226223049
12,-7,24,0.324597260966615
12,-7,25,0
12,-7,26,0
12,-7,27,0
12,-7,28,0
12,-7,29,0
12,-7,30,0
12,-6,-6,7.48245387201568e-06
12,-6,-5,1.76138676222559e-05
12,-6,-4,5.72380946163945e-05
12,-6,-3,0.000228253863313857
12,-6,-2,0.00099944301407121
12,-6,-1,0.00453338246963468
12,-6,0,0.0204252803007754
12,-6,1,0.0857239380417788
12,-6,2,0.275891664477764
12,-6,3,0.523015530554966
12,-6,4,0.564186056448099
12,-6,5,0.554946771312281
12,-6,6,0.632267836172654
12,-6,7,0.635625793111671
12,-6,8,0.622629807151627
12,-6,9,0.652561869422209
12,-6,10,0.650940731688726
12,-6,11,0.661456099164503
12,-6,12,0.574335463309893
12,-6,13,0.586394726687776
12,-6,14,0.677488582996435
12,-6,15,0.597535256803846
12,-6,16,0.585581699383234
12,-6,17,0.589187295727231
12,-6,18,0.582957834305865
12,-6,19,0.578278825078792
12,-6,20,0.56073709821375
12,-6,21,0.541272882872427
12,-6,22,0.437828115387963
12,-6,23,0.097155421714948
12,-6,24,0.326211670355081
12,-6,25,0
12,-6,26,0
12,-6,27,0
12,-6,28,0
12,-6,29,0
12,-6,30,0
12,-5,-5,4.01687485410733e-05
12,-5,-4,9.34542180915442e-05
12,-5,-3,0.000298896160256118
12,-5,-2,0.00116921909291391
12,-5,-1,0.00501934175128816
12,-5,0,0.0219499788394626
12,-5,1,0.0902867930054224
12,-5,2,0.28651352242462
12,-5,3,0.534520817063698
12,-5,4,0.582135145051047
12,-5,5,0.566764624268665
12,-5,6,0.660411553396136
12,-5,7,0.58078265685932
12,-5,8,0.668959000267523
12,-5,9,0.678116342795508
12,-5,10,0.672895387469152
12,-5,11,0.614950080190442
12,-5,12,0.584826733813573
12,-5,13,0.689864448586448
12,-5,14,0.654761943811452
12,-5,15,0.579637124077393
12,-5,16,0.607481745836628
12,-5,17,0.602244937326677
12,-5,18,0.590843572877467
12,-5,19,0.583853526891778
12,-5,20,0.565369835551894
12,-5,21,0.451158498562751
12,-5,22,0.174837056281947
12,-5,23,0.24323654702244
12,-5,24,0.267325843618787
12,-5,25,0
12,-5,26,0
12,-5,27,0
12,-5,28,0
12,-5,29,0
12,-5,30,0
12,-4,-4,0.000210688648809307
12,-4,-3,0.000484646664686117
12,-4,-2,0.00152336878054643
12,-4,-1,0.00584009144471709
12,-4,0,0.024145400227286
12,-4,1,0.09610293594309
12,-4,2,0.298632395812613
12,-4,3,0.548021411001783
12,-4,4,0.602485653254288
12,-4,5,0.602722391347299
12,-4,6,0.676159474426432
12,-4,7,0.610287226433112
12,-4,8,0.690687839655944
12,-4,9,0.687770946366228
12,-4,10,0.646990790373064
12,-4,11,0.58457440170566
12,-4,12,0.695781748818681
12,-4,13,0.702785382730596
12,-4,14,0.639387374952962
12,-4,15,0.632939845022013
12,-4,16,0.636186457640145
12,-4,17,0.623526119731033
12,-4,18,0.596722047457078
12,-4,19,0.559280584298473
12,-4,20,0.350890536279095
12,-4,21,0.290854725668399
12,-4,22,0.362780312755743
12,-4,23,0.255973883667396
12,-4,24,0.329859693567183
12,-4,25,0
12,-4,26,0
12,-4,27,0
12,-4,28,0
12,-4,29,0
12,-4,30,0
12,-3,-3,0.00107945512526319
12,-3,-2,0.00245308811684628
12,-3,-1,0.00755690176747097
12,-3,0,0.0278876410917292
12,-3,1,0.104496659394656
12,-3,2,0.313696309118045
12,-3,3,0.563399296314571
12,-3,4,0.608173461724067
12,-3,5,0.638059216589865
12,-3,6,0.662721503835181
12,-3,7,0.669181113864995
12,-3,8,0.698685090574205
12,-3,9,0.668334523409211
12,-3,10,0.590430428407334
12,-3,11,0.695170843974439
12,-3,12,0.730991507215943
12,-3,13,0.678079525976663
12,-3,14,0.677569217604063
12,-3,15,0.646139875774009
12,-3,16,0.65104119750581
12,-3,17,0.601223806212965
12,-3,18,0.505244756553454
12,-3,19,0.368024937199277
12,-3,20,0.447712537250892
12,-3,21,0.490781622076671
12,-3,22,0.348433254967859
12,-3,23,0.379683332889682
12,-3,24,0.444449772511085
12,-3,25,0
12,-3,26,0
12,-3,27,0
12,-3,28,0
12,-3,29,0
12,-3,30,0
12,-2,-2,0.00538830265312239
12,-2,-1,0.0120312939068289
12,-2,0,0.035673586118496
12,-2,1,0.11867647815969
12,-2,2,0.334469443013099
12,-2,3,0.566543718761666
12,-2,4,0.604669871019562
12,-2,5,0.66001581958901
12,-2,6,0.599546142859607
12,-2,7,0.689026615911442
12,-2,8,0.694294066197474
12,-2,9,0.600216806927503
12,-2,10,0.693905744700516
12,-2,11,0.745321525683615
12,-2,12,0.704617269513184
12,-2,13,0.704546658368216
12,-2,14,0.680183297443017
12,-2,15,0.603812665020557
12,-2,16,0.473444278748672
12,-2,17,0.446075086281326
12,-2,18,0.51976185291964
12,-2,19,0.591999039652822
12,-2,20,0.605847154792341
12,-2,21,0.432219902500203
12,-2,22,0.448092070338839
12,-2,23,0.453365927029263
12,-2,24,0.449955787666
12,-2,25,0
12,-2,26,0
12,-2,27,0
12,-2,28,0
12,-2,29,0
12,-2,30,0
12,-1,-1,0.0258196998989195
12,-1,0,0.0554424205737864
12,-1,1,0.147242990699998
12,-1,2,0.367069064542232
12,-1,3,0.569000337770438
12,-1,4,0.599985835286881
12,-1,5,0.673716327518599
12,-1,6,0.667309244297412
12,-1,7,0.716618312800638
12,-1,8,0.612986309255646
12,-1,9,0.693144336147989
12,-1,10,0.723709095493894
12,-1,11,0.707205171339183
12,-1,12,0.722731267540432
12,-1,13,0.643340928209417
12,-1,14,0.581860393937613
12,-1,15,0.534497558853993
12,-1,16,0.586006840735991
12,-1,17,0.659586988079434
12,-1,18,0.684882990456605
12,-1,19,0.61241097528273
12,-1,20,0.495112678596973
12,-1,21,0.500595657570401
12,-1,22,0.49487589200287
12,-1,23,0.484377054520704
12,-1,24,0.418972885905682
12,-1,25,0
12,-1,26,0
12,-1,27,0
12,-1,28,0
12,-1,29,0
12,-1,30,0
12,0,0,0.111545869587366
12,0,1,0.212913115786328
12,0,2,0.425184329685445
12,0,3,0.590545466926629
12,0,4,0.656701277050848
12,0,5,0.623318005907441
12,0,6,0.715176771765761
12,0,7,0.625133950127096
12,0,8,0.695835317766402
12,0,9,0.745994604880283
12,0,10,0.730862009224823
12,0,11,0.700407827373263
12,0,12,0.640561206132371
12,0,13,0.606964210211392
12,0,14,0.648048600254745
12,0,15,0.709376633953798
12,0,16,0.748441200108952
12,0,17,0.5810209373007
12,0,18,0.528682494691046
12,0,19,0.548497225527375
12,0,20,0.536095689809617
12,0,21,0.527189092222898
12,0,22,0.511601588248619
12,0,23,0.494811092676232
12,0,24,0.322276373870252
12,0,25,0
12,0,26,0
12,0,27,0
12,0,28,0
12,0,29,0
12,0,30,0
12,1,1,0.359080028334666
12,1,2,0.531888458538551
12,1,3,0.611829181159743
12,1,4,0.623650780647386
12,1,5,0.698818767423813
12,1,6,0.647534015479117
12,1,7,0.757303255909763
12,1,8,0.715565054559609
12,1,9,0.711779634278772
12,1,10,0.663376481968753
12,1,11,0.659764993781596
12,1,12,0.701283595996046
12,1,13,0.750056323284516
12,1,14,0.783898936171832
12,1,15,0.732644193167205
12,1,16,0.704384728256707
12,1,17,0.63086667037534
12,1,18,0.537440584430265
12,1,19,0.514583829295851
12,1,20,0.551209446036112
12,1,21,0.532017656987253
12,1,22,0.457030708294904
12,1,23,0.321747041795436
12,1,24,0.29028426825957
12,1,25,0
12,1,26,0
12,1,27,0
12,1,28,0
12,1,29,0
12,1,30,0
12,2,2,0.625165569797551
12,2,3,0.634330034327485
12,2,4,0.66289899494675
12,2,5,0.667830179918272
12,2,6,0.723536260895014
12,2,7,0.729873774847157
12,2,8,0.765587377040496
12,2,9,0.721457869499358
12,2,10,0.720019649982504
12,2,11,0.741632045480951
12,2,12,0.738578582100654
12,2,13,0.693423964650451
12,2,14,0.748896683660759
12,2,15,0.649571093258401
12,2,16,0.56980428679197
12,2,17,0.601370739477966
12,2,18,0.607981914434963
12,2,19,0.314271235540169
12,2,20,0.248378364522785
12,2,21,0.423382510729125
12,2,22,0.219813797955245
12,2,23,0.255806491151406
12,2,24,0
12,2,25,0
12,2,26,0
12,2,27,0
12,2,28,0
12,2,29,0
12,2,30,0
12,3,3,0.648565775962529
12,3,4,0.676200128546146
12,3,5,0.762164625875141
12,3,6,0.774462303706249
12,3,7,0.747031668116831
12,3,8,0.740152611776689
12,3,9,0.738486875118186
12,3,10,0.724949099715352
12,3,11,0.720155486151444
12,3,12,0.697036923358185
12,3,13,0.683175868408654
12,3,14,0.65664216193993
12,3,15,0.624538047052491
12,3,16,0.589972379505829
12,3,17,0.555212122374554
12,3,18,0.498871873347418
12,3,19,0.425643427602165
12,3,20,0.339658895445607
12,3,21,0.231706310313811
12,3,22,0.142994554701152
12,3,23,0.490513590544257
12,3,24,0
12,3,25,0
12,3,26,0
12,3,27,0
12,3,28,0
12,3,29,0
12,3,30,0
12,4,4,0.717979987529154
12,4,5,0.761566717018324
12,4,6,0.762587890286905
12,4,7,0.77117145742757
12,4,8,0.74539913005428
12,4,9,0.746427521058211
12,4,10,0.742753489973392
12,4,11,0.741217637814541
12,4,12,0.733987146837231
12,4,13,0.723339383721557
12,4,14,0.707302966754884
12,4,15,0.686772816685756
12,4,16,0.65659660336219
12,4,17,0.617941393384836
12,4,18,0.576353024704079
12,4,19,0.614223840059238
12,4,20,0.567054401013375
12,4,21,0.523060906417872
12,4,22,0.305790070077334
12,4,23,0.453183155946791
12,4,24,0
12,4,25,0
12,4,26,0
12,4,27,0
12,4,28,0
12,4,29,0
12,4,30,0
12,5,5,0.785131768723257
12,5,6,0.795565618007547
12,5,7,0.818434825572534
12,5,8,0.80145187370624
12,5,9,0.806183667922801
12,5,10,0.807031966009377
12,5,11,0.80654694862545
12,5,12,0.804262903529086
12,5,13,0.787664445188321
12,5,14,0.763270630694498
12,5,15,0.748842366921468
12,5,16,0.701846333018612
12,5,17,0.701896533046335
12,5,18,0.648144756913007
12,5,19,0.538877038838728
12,5,20,0.454310595235531
12,5,21,0.405601578622736
12,5,22,0.460988985466001
12,5,23,0
12,5,24,0
12,5,25,0
12,5,26,0
12,5,27,0
12,5,28,0
12,5,29,0
12,5,30,0
12,6,6,0.819668716493917
12,6,7,0.826794767348094
12,6,8,0.834865575503337
12,6,9,0.835777440434735
12,6,10,0.835308625197378
12,6,11,0.806194408059572
12,6,12,0.806816568796384
12,6,13,0.773441993468578
12,6,14,0.771668066239807
12,6,15,0.743890906907148
12,6,16,0.642348521345871
12,6,17,0.64710642489597
12,6,18,0.61599517230844
12,6,19,0.484740195875514
12,6,20,0.478415568057334
12,6,21,0.463819009482317
12,6,22,0.453038399744237
12,6,23,0
12,6,24,0
12,6,25,0
12,6,26,0
12,6,27,0
12,6,28,0
12,6,29,0
12,6,30,0
12,7,7,0.835310111534453
12,7,8,0.842821917959165
12,7,9,0.844589196006641
12,7,10,0.809663332781574
12,7,11,0.811146925013594
12,7,12,0.781849056285601
12,7,13,0.777846933390729
12,7,14,0.750273751035125
12,7,15,0.714290303082845
12,7,16,0.647622828054762
12,7,17,0.650939342868099
12,7,18,0.488392048278792
12,7,19,0.486676140614809
12,7,20,0.486815619426477
12,7,21,0.485208762618566
12,7,22,0
12,7,23,0
12,7,24,0
12,7,25,0
12,7,26,0
12,7,27,0
12,7,28,0
12,7,29,0
12,7,30,0
12,8,8,0.81992816629877
12,8,9,0.816109810938626
12,8,10,0.81549808834662
12,8,11,0.813419225269709
12,8,12,0.780632146150636
12,8,13,0.749817487383102
12,8,14,0.716549709801457
12,8,15,0.648935954027091
12,8,16,0.651157881463549
12,8,17,0.487804485220373
12,8,18,0.492863729926538
12,8,19,0.484150301560665
12,8,20,0.486787458824635
12,8,21,0
12,8,22,0
12,8,23,0
12,8,24,0
12,8,25,0
12,8,26,0
12,8,27,0
12,8,28,0
12,8,29,0
12,8,30,0
12,9,9,0.809226166429025
12,9,10,0.782653463486423
12,9,11,0.782038086392285
12,9,12,0.747312797135096
12,9,13,0.714303579527437
12,9,14,0.652381532810053
12,9,15,0.647158504806502
12,9,16,0.519674594844588
12,9,17,0.487994701363172
12,9,18,0.48597196830168
12,9,19,0.48641028345313
12,9,20,0
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,9,25,0
12,9,26,0
12,9,27,0
12,9,28,0
12,9,29,0
12,9,30,0
12,10,10,0.752033161764818
12,10,11,0.748080860753168
12,10,12,0.715128048583766
12,10,13,0.651175766610417
12,10,14,0.617169743426363
12,10,15,0.486367699838419
12,10,16,0.487581274821692
12,10,17,0.490233319431782
12,10,18,0.387707464842966
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,10,25,0
12,10,26,0
12,10,27,0
12,10,28,0
12,10,29,0
12,10,30,0
12,11,11,0.711187019728037
12,11,12,0.680430065443805
12,11,13,0.615457055241086
12,11,14,0.486007770795897
12,11,15,0.487645330566216
12,11,16,0.486785909044743
12,11,17,0.290544719362868
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,11,25,0
12,11,26,0
12,11,27,0
12,11,28,0
12,11,29,0
12,11,30,0
12,12,12,0.612941077111261
12,12,13,0.486011643546566
12,12,14,0.484731050907389
12,12,15,0.32363998029033
12,12,16,0
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,12,25,0
12,12,26,0
12,12,27,0
12,12,28,0
12,12,29,0
12,12,30,0
12,13,13,0
12,13,14,0
12,13,15,0
12,13,16,0
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,13,25,0
12,13,26,0
12,13,27,0
12,13,28,0
12,13,29,0
12,13,30,0
12,14,14,0
12,14,15,0
12,14,16,0
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,14,25,0
12,14,26,0
12,14,27,0
12,14,28,0
12,14,29,0
12,14,30,0
12,15,15,0
12,15,16,0
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,15,25,0
12,15,26,0
12,15,27,0
12,15,28,0
12,15,29,0
12,15,30,0
12,16,16,0
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,16,25,0
12,16,26,0
12,16,27,0
12,16,28,0
12,16,29,0
12,16,30,0
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,17,25,0
12,17,26,0
12,17,27,0
12,17,28,0
12,17,29,0
12,17,30,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,18,25,0
12,18,26,0
12,18,27,0
12,18,28,0
12,18,29,0
12,18,30,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,19,25,0
12,19,26,0
12,19,27,0
12,19,28,0
12,19,29,0
12,19,30,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,20,25,0
12,20,26,0
12,20,27,0
12,20,28,0
12,20,29,0
12,20,30,0
1,-20,-15,9.30383626879418e-14
1,-20,-14,5.46590544100274e-13
1,-20,-13,3.20523161820543e-12
1,-20,-12,1.87100251582664e-11
1,-20,-11,1.08422226156543e-10
1,-20,-10,6.22564564975648e-10
1,-20,-9,3.53751638723911e-09
1,-20,-8,1.98709417817198e-08
1,-20,-7,1.10250493203511e-07
1,-20,-6,6.03765416179562e-07
1,-20,-5,3.26131978211855e-06
1,-20,-4,1.73671871580352e-05
1,-20,-3,9.1556250233741e-05
1,-20,-2,0.000472674911455901
1,-20,-1,0.00239815315937941
1,-20,0,0.0117867320061462
1,-20,1,0.053395986822694
1,-20,2,0.185028988738929
1,-20,3,0.36465253177029
1,-20,4,0.396133311691125
1,-20,5,0.426245629361993
1,-20,6,0.431860236984701
1,-20,7,0.439831882504544
1,-20,8,0.457789269027288
1,-20,9,0.496805479735017
1,-20,10,0.489794927846004
1,-20,11,0.453817536006972
1,-20,12,0.446800389239732
1,-20,13,0.450711640955593
1,-20,14,0.486729469716694
1,-20,15,0.511563830295115
1,-20,16,0.51721742002414
1,-20,17,0.513931488470099
1,-20,18,0.479141819135468
1,-20,19,0.401303214120342
1,-20,20,0.303079335663373
1,-20,21,0.234601930717934
1,-20,22,0.220543659470587
1,-20,23,0
1,-20,24,0
1,-20,25,0
1,-20,26,0
1,-20,27,0
1,-20,28,0
1,-20,29,0
1,-20,30,0
1,-19,-15,1.08048049186021e-13
1,-19,-14,6.16601764493632e-13
1,-19,-13,3.55560973348095e-12
1,-19,-12,2.05143637673848e-11
1,-19,-11,1.17828803301846e-10
1,-19,-10,6.71779732111568e-10
1,-19,-9,3.79454064117023e-09
1,-19,-8,2.12059297906223e-08
1,-19,-7,1.1712857378121e-07
1,-19,-6,6.38846684761444e-07
1,-19,-5,3.44387398574263e-06
1,-19,-4,1.83363061657553e-05
1,-19,-3,9.6033353166318e-05
1,-19,-2,0.000494388106052931
1,-19,-1,0.00249768412489483
1,-19,0,0.0122401092107051
1,-19,1,0.0552602958207363
1,-19,2,0.190581236842747
1,-19,3,0.374359430952498
1,-19,4,0.411935727407163
1,-19,5,0.438103048119362
1,-19,6,0.443961043938309
1,-19,7,0.459593253951686
1,-19,8,0.473990892972533
1,-19,9,0.508999854880401
1,-19,10,0.513789140344475
1,-19,11,0.48232823310238
1,-19,12,0.446405313675733
1,-19,13,0.47942765159113
1,-19,14,0.508276887603738
1,-19,15,0.524902819531005
1,-19,16,0.526956937366194
1,-19,17,0.522122574198198
1,-19,18,0.464057470366941
1,-19,19,0.399988317949909
1,-19,20,0.487029748209991
1,-19,21,0.24954246144849
1,-19,22,0.236478124738727
1,-19,23,0
1,-19,24,0
1,-19,25,0
1,-19,26,0
1,-19,27,0
1,-19,28,0
1,-19,29,0
1,-19,30,0
1,-18,-15,1.31342343807927e-13
1,-18,-14,7.13178258982927e-13
1,-18,-13,4.00375446529094e-12
1,-18,-12,2.27157845604232e-11
1,-18,-11,1.28947535565354e-10
1,-18,-10,7.28631180702642e-10
1,-18,-9,4.08622588410914e-09
1,-18,-8,2.26993538238534e-08
1,-18,-7,1.24762916187738e-07
1,-18,-6,6.78403741534986e-07
1,-18,-5,3.64729361708728e-06
1,-18,-4,1.93153062114097e-05
1,-18,-3,0.000100684237141208
1,-18,-2,0.000516630764532576
1,-18,-1,0.00260221425695547
1,-18,0,0.012713976516197
1,-18,1,0.057195088716403
1,-18,2,0.196305754231539
1,-18,3,0.384387960056177
1,-18,4,0.416198494115997
1,-18,5,0.450352649320838
1,-18,6,0.461769230735978
1,-18,7,0.478844584095065
1,-18,8,0.489795658387057
1,-18,9,0.521227492269226
1,-18,10,0.506565880256957
1,-18,11,0.485044750305905
1,-18,12,0.502615868630269
1,-18,13,0.49398587875476
1,-18,14,0.526382293172576
1,-18,15,0.536815596850478
1,-18,16,0.536234568802724
1,-18,17,0.49859064416768
1,-18,18,0.455206071802924
1,-18,19,0.408757559889061
1,-18,20,0.306487020637574
1,-18,21,0.25429910859379
1,-18,22,0.230075202882676
1,-18,23,0
1,-18,24,0
1,-18,25,0
1,-18,26,0
1,-18,27,0
1,-18,28,0
1,-18,29,0
1,-18,30,0
1,-17,-15,1.77299899917378e-13
1,-17,-14,8.65698790986118e-13
1,-17,-13,4.62287233263904e-12
1,-17,-12,2.55292758189475e-11
1,-17,-11,1.42489700750505e-10
1,-17,-10,7.95666314979849e-10
1,-17,-9,4.4221496456054e-09
1,-17,-8,2.43970070540697e-08
1,-17,-7,1.33447907192253e-07
1,-17,-6,7.22781077144067e-07
1,-17,-5,3.86272662535698e-06
1,-17,-4,2.03458672986129e-05
1,-17,-3,0.000105643551525138
1,-17,-2,0.000540210979782814
1,-17,-1,0.00271220914654735
1,-17,0,0.0132090167619838
1,-17,1,0.0592007539551007
1,-17,2,0.202200327514491
1,-17,3,0.394765033813688
1,-17,4,0.424274728228536
1,-17,5,0.458852692808235
1,-17,6,0.457819665449935
1,-17,7,0.498337844641886
1,-17,8,0.505261742246284
1,-17,9,0.535152114993474
1,-17,10,0.489286141189609
1,-17,11,0.492630731365543
1,-17,12,0.516827720874117
1,-17,13,0.517833925725959
1,-17,14,0.541887628397505
1,-17,15,0.547743689842059
1,-17,16,0.545246098023725
1,-17,17,0.521061613303104
1,-17,18,0.439662874853142
1,-17,19,0.390198517465442
1,-17,20,0.300449444738894
1,-17,21,0.297191602184409
1,-17,22,0.252100079230244
1,-17,23,0
1,-17,24,0
1,-17,25,0
1,-17,26,0
1,-17,27,0
1,-17,28,0
1,-17,29,0
1,-17,30,0
1,-16,-15,3.00351923920757e-13
1,-16,-14,1.16726124134064e-12
1,-16,-13,5.60262746184392e-12
1,-16,-12,2.9418877237113e-11
1,-16,-11,1.59784085895814e-10
1,-16,-10,8.77217125260274e-10
1,-16,-9,4.81961014719121e-09
1,-16,-8,2.64403509194701e-08
1,-16,-7,1.43595488269756e-07
1,-16,-6,7.7122533158983e-07
1,-16,-5,4.09377736403868e-06
1,-16,-4,2.14584065290725e-05
1,-16,-3,0.000110957796217625
1,-16,-2,0.000565250084907757
1,-16,-1,0.00282802747446315
1,-16,0,0.0137260559212998
1,-16,1,0.0612778569892982
1,-16,2,0.208262833428438
1,-16,3,0.405452982822641
1,-16,4,0.433807185942877
1,-16,5,0.472755793181677
1,-16,6,0.463625592830529
1,-16,7,0.508957011168381
1,-16,8,0.520450779071157
1,-16,9,0.543721226003692
1,-16,10,0.500770612923949
1,-16,11,0.501179931276791
1,-16,12,0.502885307487708
1,-16,13,0.539258481889789
1,-16,14,0.555500818508464
1,-16,15,0.558018106274905
1,-16,16,0.522508553161041
1,-16,17,0.466677089650676
1,-16,18,0.45783421728924
1,-16,19,0.36684166443394
1,-16,20,0.340555803546945
1,-16,21,0.340210296188283
1,-16,22,0.297292785127052
1,-16,23,0.0646159747022839
1,-16,24,0
1,-16,25,0
1,-16,26,0
1,-16,27,0
1,-16,28,0
1,-16,29,0
1,-16,30,0
1,-15,-15,7.41067287747357e-13
1,-15,-14,1.97317411090302e-12
1,-15,-13,7.54376538066908e-12
1,-15,-12,3.55914557089536e-11
1,-15,-11,1.83741076378863e-10
1,-15,-10,9.83223976340875e-10
1,-15,-9,5.31823013663293e-09
1,-15,-8,2.87638637994417e-08
1,-15,-7,1.54628852430771e-07
1,-15,-6,8.24149853999321e-07
1,-15,-5,4.34777749792504e-06
1,-15,-4,2.26693643605518e-05
1,-15,-3,0.000116674742222358
1,-15,-2,0.000591903425216578
1,-15,-1,0.00295012990129026
1,-15,0,0.0142661846026472
1,-15,1,0.0634274754645816
1,-15,2,0.214491901322852
1,-15,3,0.416992176987707
1,-15,4,0.480069011604024
1,-15,5,0.472163966108568
1,-15,6,0.466631437811243
1,-15,7,0.51378324086312
1,-15,8,0.535423160079967
1,-15,9,0.529715953917477
1,-15,10,0.50964908251929
1,-15,11,0.513874275292066
1,-15,12,0.539044829260012
1,-15,13,0.557366827970906
1,-15,14,0.567777856831219
1,-15,15,0.567902005148106
1,-15,16,0.516868601896118
1,-15,17,0.464179884503226
1,-15,18,0.429952880864615
1,-15,19,0.357853285670095
1,-15,20,0.393402686543689
1,-15,21,0.398913452246637
1,-15,22,0.322567186327791
1,-15,23,0.122713517165684
1,-15,24,0
1,-15,25,0
1,-15,26,0
1,-15,27,0
1,-15,28,0
1,-15,29,0
1,-15,30,0
1,-14,-14,4.8318827791989e-12
1,-14,-13,1.27224391883511e-11
1,-14,-12,4.78798934847849e-11
1,-14,-11,2.22204540310795e-10
1,-14,-10,1.13082462981413e-09
1,-14,-9,5.9428492247711e-09
1,-14,-8,3.15479901294437e-08
1,-14,-7,1.67472980178257e-07
1,-14,-6,8.84379711683858e-07
1,-14,-5,4.63112029334554e-06
1,-14,-4,2.39979495014763e-05
1,-14,-3,0.000122858843063854
1,-14,-2,0.000620379560225942
1,-14,-1,0.00307913817268282
1,-14,0,0.014830943515615
1,-14,1,0.0656517284448127
1,-14,2,0.220887915375576
1,-14,3,0.428389931543235
1,-14,4,0.450408850509953
1,-14,5,0.497165432154999
1,-14,6,0.475905514703926
1,-14,7,0.518253616531056
1,-14,8,0.550236820728473
1,-14,9,0.526997242941084
1,-14,10,0.523807091489305
1,-14,11,0.554421218404352
1,-14,12,0.551044043325956
1,-14,13,0.572994301631426
1,-14,14,0.579149526606142
1,-14,15,0.546587743148798
1,-14,16,0.506112512344131
1,-14,17,0.454929564635246
1,-14,18,0.401387182599941
1,-14,19,0.417664923161884
1,-14,20,0.410747011592668
1,-14,21,0.444040588809111
1,-14,22,0.374440034943996
1,-14,23,0.219332614383845
1,-14,24,0
1,-14,25,0
1,-14,26,0
1,-14,27,0
1,-14,28,0
1,-14,29,0
1,-14,30,0
1,-13,-13,3.09009235629033e-11
1,-13,-12,8.05018224604749e-11
1,-13,-11,2.98463045398054e-10
1,-13,-10,1.36206621011381e-09
1,-13,-9,6.79492410547013e-09
1,-13,-8,3.50731771906356e-08
1,-13,-7,1.82966374649941e-07
1,-13,-6,9.54479177572535e-07
1,-13,-5,4.95216161199012e-06
1,-13,-4,2.547189259278e-05
1,-13,-3,0.000129601459505129
1,-13,-2,0.000650970723380963
1,-13,-1,0.00321592986521339
1,-13,0,0.0154226164424469
1,-13,1,0.0679545972860283
1,-13,2,0.227454499960115
1,-13,3,0.440133809352754
1,-13,4,0.458984577860903
1,-13,5,0.494456850312518
1,-13,6,0.491614283780906
1,-13,7,0.54041356033695
1,-13,8,0.564971911419067
1,-13,9,0.525375614309609
1,-13,10,0.536329915760396
1,-13,11,0.54588558709248
1,-13,12,0.57081891004243
1,-13,13,0.586852600214873
1,-13,14,0.58996674958187
1,-13,15,0.531350722077798
